Date - Time,Lat,Long,Depth,Mag,Location
24 March 2019 - 01:18 PM,7.24,127.12,7,2.7,062 km S 81° E of Caraga (Davao Oriental)
24 March 2019 - 01:07 PM,7.26,127.21,2,4.2,072 km S 84° E of Caraga (Davao Oriental)
24 March 2019 - 12:46 PM,8.66,122.3,33,2.5,070 km N 20° W of Labason (Zamboanga Del Norte)
24 March 2019 - 06:36 AM,6.71,125.89,15,2.6,022 km N 72° W of Governor Generoso (Davao Oriental)
24 March 2019 - 04:49 AM,13.45,120.47,91,2.6,005 km N 08° E of Paluan (Occidental Mindoro)
24 March 2019 - 04:40 AM,10,126,8,2.4,005 km S 69° W of Santa Monica (Sapao) (Surigao Del Norte)
24 March 2019 - 02:36 AM,10.23,125.19,34,1.6,009 km S 57° W of Anahawan (Southern Leyte)
24 March 2019 - 02:02 AM,9.6,126.22,5,2.7,021 km S 18° E of General Luna (Surigao Del Norte)
24 March 2019 - 12:42 AM,13.86,120.49,69,1.8,015 km N 77° W of Calatagan (Batangas)
23 March 2019 - 11:52 PM,4.26,125.49,68,3.8,130 km S 01° E of Sarangani (Davao Occidental)
23 March 2019 - 11:30 PM,9.64,126.08,33,1.9,017 km S 29° W of General Luna (Surigao Del Norte)
23 March 2019 - 11:05 PM,10.21,126.5,16,3,051 km N 66° E of Burgos (Surigao Del Norte)
23 March 2019 - 10:55 PM,8.02,125.96,32,2.1,006 km S 05° E of Veruela (Agusan Del Sur)
23 March 2019 - 09:33 PM,8.6,126.4,69,2.1,027 km N 16° E of Hinatuan (Surigao Del Sur)
23 March 2019 - 08:59 PM,9,126.25,15,1.8,004 km N 48° W of Bayabas (Surigao Del Sur)
23 March 2019 - 06:09 PM,8.57,126.63,10,2.9,039 km N 56° E of Hinatuan (Surigao Del Sur)
23 March 2019 - 04:12 PM,8.9,126.54,16,2.9,026 km S 84° E of Cagwait (Surigao Del Sur)
23 March 2019 - 03:42 PM,16.14,119.72,25,2.1,009 km N 70° W of Agno (Pangasinan)
23 March 2019 - 12:03 PM,13.7,120.52,83,2.9,019 km S 42° W of Calatagan (Batangas)
23 March 2019 - 09:46 AM,5.38,126.53,20,3.7,116 km S 61° E of Jose Abad Santos (Davao Occidental)
23 March 2019 - 09:02 AM,15.35,119.87,31,2,010 km S 19° W of Palauig (Zambales)
23 March 2019 - 08:04 AM,9.88,126.17,11,3.4,008 km N 74° E of Pilar (Surigao Del Norte)
23 March 2019 - 07:19 AM,15.55,119.83,33,1.8,013 km S 52° W of Candelaria (Zambales)
23 March 2019 - 06:12 AM,7.84,127.31,20,2.6,088 km N 71° E of Baganga (Davao Oriental)
23 March 2019 - 03:04 AM,16.39,119.82,26,3.5,008 km N 88° W of Bolinao (Pangasinan)
23 March 2019 - 03:00 AM,16.4,119.68,16,2.5,022 km N 87° W of Bolinao (Pangasinan)
23 March 2019 - 02:52 AM,7.6,126.07,18,2.1,008 km S 13° W of Compostela (Compostela Valley)
23 March 2019 - 02:29 AM,7.59,127.02,19,2,051 km N 73° E of Baculin (Davao Oriental)
23 March 2019 - 01:41 AM,8.16,126.62,35,2,027 km N 59° E of Lingig (Surigao Del Sur)
23 March 2019 - 12:34 AM,16.36,119.52,8,2.4,040 km S 85° W of Bolinao (Pangasinan)
23 March 2019 - 12:23 AM,15.08,119.87,23,2.2,021 km N 85° W of San Felipe (Zambales)
23 March 2019 - 12:09 AM,15.02,119.73,15,4.2,037 km S 83° W of San Felipe (Zambales)
22 March 2019 - 11:58 PM,16.33,119.57,6,2.5,035 km S 79° W of Bolinao (Pangasinan)
22 March 2019 - 11:19 PM,16.33,119.66,7,2.2,025 km S 76° W of Bolinao (Pangasinan)
22 March 2019 - 11:12 PM,18.74,121.94,25,2.1,038 km N 32° W of Santa Ana (Cagayan)
22 March 2019 - 10:59 PM,11.82,125.6,31,2.3,016 km N 88° E of Sulat (Eastern Samar)
22 March 2019 - 10:49 PM,7.1,122.16,13,2.2,024 km N 23° E of Zamboanga City (Zamboanga Del Sur)
22 March 2019 - 10:13 PM,10.19,126.05,13,2,019 km N 03° E of Santa Monica (Sapao) (Surigao Del Norte)
22 March 2019 - 09:47 PM,9.54,125.86,25,2.2,014 km S 76° E of Claver (Surigao Del Norte)
22 March 2019 - 09:12 PM,5.55,127.15,43,2.8,158 km S 44° E of Governor Generoso (Davao Oriental)
22 March 2019 - 09:05 PM,16.44,121.02,2,2.8,008 km S 15° E of Ambaguio (Nueva Vizcaya)
22 March 2019 - 08:51 PM,10.49,122.52,10,4,005 km S 34° W of Nueva Valencia (Guimaras)
22 March 2019 - 08:28 PM,16.34,119.52,2,2.5,039 km N 51° W of Agno (Pangasinan)
22 March 2019 - 08:26 PM,6.84,123.9,15,2.6,022 km N 83° W of South Upi (Maguindanao)
22 March 2019 - 06:37 PM,16.4,119.71,13,2.6,020 km N 88° W of Bolinao (Pangasinan)
22 March 2019 - 06:29 PM,6.76,125.82,16,2.7,026 km S 54° W of Lupon (Davao Oriental)
22 March 2019 - 06:21 PM,6.43,126.29,23,2.5,033 km S 44° E of Governor Generoso (Davao Oriental)
22 March 2019 - 03:55 PM,9.89,124.38,18,2,006 km S 84° W of Alicia (Bohol)
22 March 2019 - 02:57 PM,10.01,125.34,43,2.2,012 km N 57° E of Pintuyan (Southern Leyte)
22 March 2019 - 01:53 PM,9.64,125.28,1,2.6,013 km N 80° W of Malimono (Surigao Del Norte)
22 March 2019 - 01:46 PM,19.32,121.29,44,1.8,019 km N 76° W of Calayan (Cagayan)
22 March 2019 - 01:34 PM,6.08,126.66,43,2.7,091 km S 45° E of Governor Generoso (Davao Oriental)
22 March 2019 - 01:30 PM,13.7,120.62,137,2,015 km S 06° W of Calatagan (Batangas)
22 March 2019 - 12:38 PM,14.29,122.61,1,1.4,009 km S 88° W of Jose Panganiban (Camarines Norte)
22 March 2019 - 12:14 PM,10.63,125.18,33,1.6,024 km N 83° E of Mahaplag (Leyte)
22 March 2019 - 09:22 AM,10.1,126.3,17,2.9,026 km N 71° E of Burgos (Surigao Del Norte)
22 March 2019 - 08:11 AM,9.59,125.54,28,2.2,007 km S 09° E of Sison (Surigao Del Norte)
22 March 2019 - 06:30 AM,10.34,126.13,3,1.8,029 km N 03° E of Burgos (Surigao Del Norte)
22 March 2019 - 06:10 AM,10.6,124.51,31,1.7,015 km S 72° E of San Francisco (Cebu)
22 March 2019 - 06:05 AM,9.64,125.55,29,2,004 km S 48° E of Sison (Surigao Del Norte)
22 March 2019 - 05:32 AM,9.69,125.55,25,2.8,004 km N 34° E of Sison (Surigao Del Norte)
22 March 2019 - 05:00 AM,16.95,119.95,19,2.3,047 km N 77° W of Luna (La Union)
22 March 2019 - 04:43 AM,10.48,125.34,29,2,024 km N 22° E of Anahawan (Southern Leyte)
22 March 2019 - 04:40 AM,16.43,122.19,10,2.3,019 km N 23° E of Casiguran (Aurora)
22 March 2019 - 04:15 AM,17.68,120.17,32,2,026 km N 63° W of Vigan (Ilocos Sur)
22 March 2019 - 04:12 AM,6.32,126.39,29,2.4,051 km S 43° E of Governor Generoso (Davao Oriental)
22 March 2019 - 04:10 AM,9.1,126.47,22,2.1,030 km N 87° E of Tandag (Surigao Del Sur)
22 March 2019 - 03:56 AM,13.39,120.65,13,2,011 km S 58° W of Abra De Ilog (Occidental Mindoro)
22 March 2019 - 03:35 AM,14.27,120.38,126,2.3,022 km S 31° W of Mariveles (Bataan)
22 March 2019 - 03:33 AM,19.62,121.72,30,2.2,046 km N 36° E of Calayan (Cagayan)
22 March 2019 - 03:15 AM,10.38,125.3,1,2.6,006 km N 62° E of Hinundayan (Southern Leyte)
22 March 2019 - 03:13 AM,10.32,126.17,8,2.4,036 km N 24° E of Santa Monica (Sapao) (Surigao Del Norte)
22 March 2019 - 03:12 AM,10.33,125.25,12,2.1,007 km N 12° W of Anahawan (Southern Leyte)
22 March 2019 - 03:03 AM,10.36,126.22,10,2.3,040 km N 23° E of Burgos (Surigao Del Norte)
22 March 2019 - 02:57 AM,7.16,126.49,9,4.3,008 km S 47° W of Manay (Davao Oriental)
22 March 2019 - 02:48 AM,11.78,125.87,9,2.1,046 km N 86° E of San Julian (Eastern Samar)
22 March 2019 - 02:42 AM,10.42,126.27,5,3.7,049 km N 26° E of Burgos (Surigao Del Norte)
22 March 2019 - 02:37 AM,10.06,126.73,1,2.4,070 km N 64° E of General Luna (Surigao Del Norte)
