Date - Time,Lat,Long,Depth,Mag,Location
25 July 2019 - 06:33 PM,9.27,126.24,33,2.3,034 km S 71° E of Carrascal (Surigao Del Sur)
25 July 2019 - 02:31 PM,18.52,120.94,25,2.3,004 km S 07° W of Santa Praxedes (Cagayan)
25 July 2019 - 01:28 PM,9.88,122.32,33,2.3,016 km N 36° W of Sipalay (Negros Occidental)
25 July 2019 - 11:28 AM,6.19,126.53,57,2.6,072 km S 44° E of Governor Generoso (Davao Oriental)
25 July 2019 - 09:10 AM,6.95,123.71,33,2.2,046 km N 71° W of South Upi (Maguindanao)
25 July 2019 - 09:00 AM,10.4,126.59,21,3,071 km N 54° E of Burgos (Surigao Del Norte)
25 July 2019 - 08:00 AM,10.5,126.61,9,3.5,080 km N 48° E of Burgos (Surigao Del Norte)
25 July 2019 - 06:06 AM,14.96,122.46,14,2.7,028 km N 18° E of Jomalig (Quezon)
25 July 2019 - 04:04 AM,10.57,125.78,59,3,032 km N 45° E of Loreto (Dinagat)
25 July 2019 - 02:53 AM,18.76,120.7,24,2,022 km N 26° W of Pagudpud (Ilocos Norte)
25 July 2019 - 02:20 AM,9.43,126.2,32,2,017 km N 03° E of Cortes (Surigao Del Sur)
25 July 2019 - 01:47 AM,13.65,120.51,110,3.7,025 km S 34° W of Calatagan (Batangas)
25 July 2019 - 01:31 AM,6.35,126.78,33,2.4,085 km S 67° E of Governor Generoso (Davao Oriental)
25 July 2019 - 01:28 AM,15.04,119.49,33,1.9,062 km S 87° W of San Felipe (Zambales)
25 July 2019 - 01:01 AM,5.72,126.21,79,3.1,068 km S 75° E of Jose Abad Santos (Davao Occidental)
25 July 2019 - 12:52 AM,13.83,121.21,21,2,003 km S 27° E of Rosario (Batangas)
25 July 2019 - 12:44 AM,13.55,121.31,1,3.2,015 km S 47° E of Lobo (Batangas)
25 July 2019 - 12:29 AM,7.1,126.01,23,2.5,014 km S 64° E of Pantukan (Compostela Valley)
24 July 2019 - 11:49 PM,10.6,125.32,17,2,019 km N 67° E of Silago (Southern Leyte)
24 July 2019 - 11:23 PM,14.8,119.51,22,1.5,064 km S 75° W of San Antonio (Zambales)
24 July 2019 - 10:36 PM,20.67,120.02,9,3.9,190 km S 85° W of Itbayat (Batanes)
24 July 2019 - 06:30 PM,12.04,125.54,33,3,006 km N 83° E of Dolores (Eastern Samar)
24 July 2019 - 04:11 PM,6.87,125,8,2.5,014 km S 44° W of Makilala (North Cotabato)
24 July 2019 - 02:49 PM,19.33,121.16,33,2.2,033 km N 80° W of Calayan (Cagayan)
24 July 2019 - 02:43 PM,9.38,126.26,28,1.9,014 km N 34° E of Cortes (Surigao Del Sur)
24 July 2019 - 01:56 PM,6.85,125.03,11,2.6,014 km S 29° W of Makilala (North Cotabato)
24 July 2019 - 01:13 PM,6.85,125,8,2.9,016 km S 38° W of Makilala (North Cotabato)
24 July 2019 - 08:57 AM,6.89,125.04,6,3.4,010 km S 34° W of Makilala (North Cotabato)
24 July 2019 - 07:05 AM,6.85,125.6,22,2.8,024 km S 03° W of Davao City (Davao Del Sur)
24 July 2019 - 05:00 AM,17.48,122.22,25,2.9,019 km N 31° W of Divilacan (Isabela)
24 July 2019 - 04:29 AM,9.32,125.89,7,3.2,008 km S 46° W of Carrascal (Surigao Del Sur)
24 July 2019 - 04:24 AM,9.33,125.89,5,2.6,008 km S 54° W of Carrascal (Surigao Del Sur)
24 July 2019 - 04:07 AM,6.33,126.91,72,2.9,095 km S 33° E of Tarragona (Davao Oriental)
24 July 2019 - 04:03 AM,16.49,120.38,102,3.5,007 km S 48° E of Bauang (La Union)
24 July 2019 - 03:55 AM,9.44,125.81,1,2.4,017 km N 67° W of Carrascal (Surigao Del Sur)
24 July 2019 - 01:59 AM,9.99,126.12,33,1.7,006 km S 60° E of Burgos (Surigao Del Norte)
24 July 2019 - 01:54 AM,10.14,126.11,21,3.2,014 km N 15° E of Burgos (Surigao Del Norte)
24 July 2019 - 12:06 AM,5.31,127.07,33,3.4,173 km S 68° E of Jose Abad Santos (Davao Occidental)
23 July 2019 - 09:54 PM,12.07,121.99,9,3.5,006 km S 82° E of San Jose (Romblon)
23 July 2019 - 09:10 PM,20.24,122.78,23,4.8,088 km S 74° E of Basco (Batanes)
23 July 2019 - 08:48 PM,6.19,126.75,74,2.6,090 km S 55° E of Governor Generoso (Davao Oriental)
23 July 2019 - 08:45 PM,13.69,120.57,90,2.2,017 km S 23° W of Calatagan (Batangas)
23 July 2019 - 08:35 PM,9.77,126.85,22,3,077 km S 89° E of General Luna (Surigao Del Norte)
23 July 2019 - 08:26 PM,13.53,119.97,10,3.2,038 km S 55° W of Looc (Occidental Mindoro)
23 July 2019 - 08:07 PM,5.67,126.52,67,2.8,103 km S 76° E of Jose Abad Santos (Davao Occidental)
23 July 2019 - 07:31 PM,10.01,122.69,20,2.1,008 km N 62° E of Cauayan (Negros Occidental)
23 July 2019 - 07:27 PM,13.52,121.54,6,2.6,037 km S 25° E of San Juan (Batangas)
23 July 2019 - 06:55 PM,9.34,126.26,37,2.9,011 km N 46° E of Cortes (Surigao Del Sur)
