Date - Time,Lat,Long,Depth,Mag,Location
20 November 2018 - 07:09 AM,5.36,126.78,3,2.9,141 km S 66° E of Jose Abad Santos (Davao Occidental)
19 November 2018 - 11:56 PM,5.34,126.92,22,3.7,156 km S 67° E of Jose Abad Santos (Davao Occidental)
19 November 2018 - 09:33 PM,12.83,124.85,5,2.2,032 km N 04° W of San Roque (Northern Samar)
19 November 2018 - 06:23 PM,10.21,125.08,28,2.7,015 km S 22° E of Tomas Oppus (Southern Leyte)
19 November 2018 - 05:41 PM,5.93,125.91,136,2.5,033 km N 80° E of Jose Abad Santos (Davao Occidental)
19 November 2018 - 05:35 PM,6.76,124.91,42,2.3,008 km S 17° W of Columbio (Sultan Kudarat)
19 November 2018 - 02:28 PM,8.51,126.42,56,2.2,019 km N 30° E of Hinatuan (Surigao del Sur)
19 November 2018 - 08:30 AM,6.84,123.73,1,2.6,040 km N 86° W of South Upi (Maguindanao)
19 November 2018 - 08:02 AM,6.18,126.39,24,2.6,062 km S 34° E of Governor Generoso (Davao Oriental)
19 November 2018 - 03:52 AM,5.86,125.74,179,2.9,014 km S 78° E of Jose Abad Santos (Davao Occidental)
19 November 2018 - 12:32 AM,13.64,120.27,18,1.8,010 km S 16° E of Looc (Occidental Mindoro)
19 November 2018 - 12:24 AM,5.61,126.75,1,3.3,129 km S 76° E of Jose Abad Santos (Davao Occidental)
19 November 2018 - 12:00 AM,6.46,123.91,1,2.5,021 km S 51° W of Kalamansig (Sultan Kudarat)
18 November 2018 - 11:56 PM,5.2,126.63,34,2.7,136 km N 56° E of Jose Abad Santos (Davao Occidental)
18 November 2018 - 11:55 PM,6.44,124.31,1,2.4,030 km S 68° W of Bagumbayan (Sultan Kudarat)
18 November 2018 - 11:47 PM,9.8,124.09,31,2.1,007 km N 75° W of Batuan (Bohol)
18 November 2018 - 11:15 PM,18.18,121.71,31,1.9,006 km S 64° W of Lal-lo (Cagayan)
18 November 2018 - 10:52 PM,13.73,120.27,31,2,002 km N 58° E of Looc (Occidental Mindoro)
18 November 2018 - 08:50 PM,12.96,124.51,29,2.2,036 km S 73° E of Prieto Diaz (Sorsogon)
18 November 2018 - 07:43 PM,11.46,125.04,18,2.2,037 km S 30° E of Catbalalogan (Samar)
18 November 2018 - 11:35 AM,16.1,120.82,39,2,007 km N 18° E of Natividad (Pangasinan)
18 November 2018 - 10:59 AM,11.7,124.29,10,2.7,011 km S 34° W of Maripipi (Biliran)
18 November 2018 - 08:45 AM,13.92,120.58,166,2.4,011 km N 29° W of Calatagan (Batangas)
18 November 2018 - 08:41 AM,9.83,125.04,5,2.3,009 km S 57° E of Del Carmen (Surigao Del Norte)
18 November 2018 - 07:12 AM,8.07,124.54,1,2.8,015 km S 61° E of Tagoloan Ii (Lanao Del Sur)
18 November 2018 - 06:29 AM,10.78,124.57,7,2.9,004 km S 05° E of Pilar (Cebu)
18 November 2018 - 05:45 AM,16.65,120.29,64,2.3,005 km N 37° W of San Fernando (Capital) (La Union)
18 November 2018 - 05:31 AM,15.98,119.05,26,2.3,082 km S 79° W of Agno (Pangasinan)
18 November 2018 - 03:05 AM,3.07,126.34,19,3.5,279 km S 20° E of Sarangani (Davao Occidental)
18 November 2018 - 03:01 AM,6.79,126.37,32,2.5,025 km S 42° E of Mati (Davao Oriental)
18 November 2018 - 02:10 AM,8.45,126.82,26,2.5,054 km N 80° E of Hinatuan (Surigao Del Sur)
18 November 2018 - 12:01 AM,12.59,125.36,2,3.1,017 km N 44° E of Mapanas (Northern Samar)
17 November 2018 - 10:49 PM,12.61,125.43,1,3.6,024 km N 51° E of Mapanas (Northern Samar)
17 November 2018 - 08:40 PM,9.52,122.55,12,2.6,007 km S 57° E of Hinoba-an (Negros Occidental)
