Date - Time,Lat,Long,Depth,Mag,Location
26 June 2020 - 09:21 PM,19.1,121.27,18,3,028†km S 46∞ W of Calayan (Cagayan)
26 June 2020 - 09:07 PM,19.07,121.22,30,2.4,034†km S 47∞ W of Calayan (Cagayan)
26 June 2020 - 08:24 PM,19.16,121.25,22,2.4,026†km S 59∞ W of Calayan (Cagayan)
26 June 2020 - 08:17 PM,9.34,126.1,9,3.2,013†km N 56∞ W of Cortes (Surigao Del Sur)
26 June 2020 - 07:54 PM,19.11,121.19,29,5.4,034†km S 57∞ W of Calayan (Cagayan)
26 June 2020 - 07:13 PM,5.99,125.77,114,2,021†km N 54∞ E of Jose Abad Santos (Davao Occidental)
26 June 2020 - 07:03 PM,9.72,122.39,20,2.9,004†km S 26∞ W of Sipalay City (Negros Occidental)
26 June 2020 - 07:03 PM,13.2,120.46,1,2.6,015†km S 77∞ W of Mamburao (Occidental Mindoro)
26 June 2020 - 06:53 PM,9.82,122.47,14,2.6,009†km N 47∞ E of Sipalay City (Negros Occidental)
26 June 2020 - 06:34 PM,7.89,125.25,7,2.3,017†km S 82∞ E of Valencia City (Bukidnon)
26 June 2020 - 06:27 PM,18.8,121.44,4,1.9,034†km N 40∞ E of Sanchez-mira (Cagayan)
26 June 2020 - 05:41 PM,13.45,120.71,105,2.4,002†km N 76∞ W of Abra De Ilog (Occidental Mindoro)
26 June 2020 - 04:40 PM,6.46,125.15,22,2.1,023†km S 19∞ W of Kiblawan (Davao Del Sur)
26 June 2020 - 04:04 PM,21.09,122,6,3.5,036†km N 27∞ E of Itbayat (Batanes)
26 June 2020 - 03:01 PM,17.32,120.37,21,2.4,016†km N 30∞ W of Candon City (Ilocos Sur)
26 June 2020 - 02:47 PM,7.18,126.72,11,3.5,020†km S 78∞ E of Manay (Davao Oriental)
26 June 2020 - 02:35 PM,7.24,126.99,25,3.3,050†km N 86∞ E of Manay (Davao Oriental)
26 June 2020 - 02:33 PM,9.72,126.17,32,1.7,007†km S 16∞ E of General Luna (Surigao Del Norte)
26 June 2020 - 02:10 PM,18.84,121.29,19,2,031†km N 11∞ E of Sanchez-mira (Cagayan)
26 June 2020 - 02:05 PM,7.19,126.92,16,4.3,041†km S 87∞ E of Manay (Davao Oriental)
26 June 2020 - 01:58 PM,13.17,122.5,3,2.3,020†km S 06∞ W of San Francisco (Aurora) (Quezon)
26 June 2020 - 01:09 PM,6.55,125.72,3,2.3,019†km N 41∞ E of Malita (Davao Occidental)
26 June 2020 - 12:06 PM,8.04,123.26,30,1.8,006†km N 13∞ W of Midsalip (Zamboanga Del Sur)
26 June 2020 - 09:57 AM,17.64,120.26,18,2.2,012†km N 64∞ W of San Vicente (Ilocos Sur)
26 June 2020 - 06:06 AM,6.43,126.46,27,3.8,049†km S 61∞ E of Governor Generoso (Davao Oriental)
26 June 2020 - 02:53 AM,15.41,120.5,14,4,026†km S 27∞ E of Mayantoc (Tarlac)
26 June 2020 - 02:44 AM,13.51,123.21,1,2.8,009†km S 52∞ W of Pili (Camarines Sur)
26 June 2020 - 02:34 AM,6.97,125.14,42,2.3,006†km N 79∞ E of Makilala (Cotabato)
26 June 2020 - 02:21 AM,15.57,121.19,23,2.4,002†km S 06∞ E of Laur (Nueva Ecija)
26 June 2020 - 01:49 AM,3.76,126.11,33,3.7,198†km S 21∞ E of Sarangani (Davao Occidental)
